bx,by,bz,v,n,w 
-4.243771,5.6388435,-3.4080753,317.7122802734375,2.848210334777832,13.439558029174805
-4.9681573,5.2975802,-2.8051882,317.7122802734375,2.848210334777832,13.439558029174805
-4.243771,5.6388435,-3.4080753,317.0458068847656,2.798060655593872,13.451515197753906
-5.0654335,5.54328,-2.258494,317.4446716308594,2.526836633682251,13.64775562286377
-4.5846715,5.571918,-3.1778321,317.4446716308594,2.526836633682251,13.64775562286377
-4.7479253,5.214844,-3.3202336,322.58416748046875,3.7255606651306152,18.262657165527344
-5.145879,4.9109354,-3.0086935,327.5723876953125,3.699401617050171,18.246952056884766
-4.710154,5.209977,-2.707311,313.6173400878906,2.7473959922790527,13.611946105957031
-4.841311,5.3058743,-2.6308072,313.6173400878906,2.7473959922790527,13.611946105957031
-4.710154,5.209977,-2.707311,316.7872619628906,3.3328776359558105,16.700592041015625
-5.080883,5.272251,-2.4173927,314.0005798339844,2.5501933097839355,13.71057415008545
-3.3371994,6.639839,-1.9146878,313.52752685546875,2.9986963272094727,14.953950881958008
-3.4534845,6.8829727,0.028582811,313.52752685546875,2.9986963272094727,14.953950881958008
-3.3371994,6.639839,-1.9146878,316.246826171875,2.6260433197021484,13.695866584777832
-1.2779447,6.7221384,-3.351095,357.42730712890625,3.87322735786438,17.31219482421875
-2.3743591,6.4041624,-3.1863205,357.42730712890625,3.87322735786438,17.31219482421875
-1.2779447,6.7221384,-3.351095,327.9154968261719,4.276921272277832,20.08388328552246
-3.504645,5.204988,-4.288778,328.6549072265625,4.090792655944824,20.527515411376953
-3.0072172,6.6596766,-2.6542046,328.6549072265625,4.090792655944824,20.527515411376953
-3.504645,5.204988,-4.288778,328.8947448730469,4.2016215324401855,19.363515853881836
-3.2109513,6.7075562,-2.1129668,324.2310485839844,4.091233253479004,18.060182571411133
-1.9937185,6.7265334,-2.8865056,323.62884521484375,4.258349418640137,18.295150756835938
-2.1223428,6.474352,-3.0699074,323.62884521484375,4.258349418640137,18.295150756835938
-1.9937185,6.7265334,-2.8865056,323.5779113769531,4.301168441772461,17.635555267333984
-3.414185,6.5803876,-1.8888817,324.8416442871094,4.421395301818848,16.671653747558594
-4.076971,5.965005,-2.1443563,324.8416442871094,4.421395301818848,16.671653747558594
-4.6363726,5.529012,-1.7263911,324.6247863769531,4.125304698944092,18.8388671875
-5.318952,4.5984035,-2.3410199,324.6247863769531,4.125304698944092,18.8388671875
-4.6363726,5.529012,-1.7263911,322.7771301269531,4.365151882171631,16.711898803710938
-5.35886,4.7526183,-2.1261575,316.5550231933594,4.220715522766113,16.926279067993164
-5.6058645,4.361916,-2.1924067,313.5814208984375,4.377963066101074,16.281320571899414
-5.890101,4.291878,-1.5259423,315.47705078125,4.596643447875977,16.107229232788086
-5.4884644,4.409343,-2.0292807,314.855712890625,4.412363529205322,16.160686492919922
-5.6543646,3.5701544,-2.456569,314.855712890625,4.412363529205322,16.160686492919922
-5.4884644,4.409343,-2.0292807,315.4913330078125,4.487095355987549,17.449953079223633
-4.543663,5.3794227,-2.4760466,317.89617919921875,4.348492622375488,15.993086814880371
-4.7409315,5.007801,-2.8832028,317.89617919921875,4.348492622375488,15.993086814880371
-4.543663,5.3794227,-2.4760466,316.2723083496094,4.500810146331787,16.453609466552734
-4.783657,5.1349044,-2.5475621,302.9544372558594,3.351231098175049,16.119199752807617
-3.5309086,4.636278,-4.468059,308.9375,4.122830867767334,18.741857528686523
-3.007218,4.368045,-5.1684318,308.9375,4.122830867767334,18.741857528686523
-3.5309086,4.636278,-4.468059,306.8264465332031,3.0951151847839355,15.31873607635498
-4.817962,5.9263034,-0.39352414,307.51910400390625,2.452442169189453,16.03219223022461
-4.4670157,6.094118,-0.28478327,307.51910400390625,2.452442169189453,16.03219223022461
-4.817962,5.9263034,-0.39352414,306.56915283203125,2.7891857624053955,16.667255401611328
-5.3392267,5.086748,-1.1737326,304.5267333984375,2.468223810195923,14.371864318847656
-4.9426713,5.4294667,-1.0568224,304.5267333984375,2.468223810195923,14.371864318847656
-5.3392267,5.086748,-1.1737326,302.3615417480469,2.7733523845672607,16.174545288085938
-4.713051,5.3087077,-1.1279311,299.9943542480469,3.027867317199707,15.390076637268066
-3.7390444,6.2667646,-1.0509638,301.5584411621094,2.7784249782562256,15.925862312316895
-3.0846891,6.5942016,-1.4720573,301.5584411621094,2.7784249782562256,15.925862312316895
-4.5481906,5.2203083,-2.2413538,299.18255615234375,2.0907351970672607,14.343167304992676
-4.7482023,4.9347997,-2.633566,299.18255615234375,2.0907351970672607,14.343167304992676
-4.5481906,5.2203083,-2.2413538,297.0749206542969,2.7205288410186768,15.756053924560547
-4.477307,5.6064997,-1.2337924,300.0938720703125,3.5261080265045166,16.767704010009766
-4.1274757,4.0808506,-3.9394882,322.5335693359375,3.865084409713745,18.46983528137207
-4.791647,3.0483966,-3.7739575,322.5335693359375,3.865084409713745,18.46983528137207
-4.1274757,4.0808506,-3.9394882,310.28314208984375,4.426523685455322,18.047731399536133
-3.8310313,4.757844,-3.4527202,299.6921691894531,1.78141188621521,12.485001564025879
-3.9452863,4.7484913,-2.9741454,299.6921691894531,1.78141188621521,12.485001564025879
-3.8310313,4.757844,-3.4527202,297.91259765625,2.874664545059204,14.687192916870117
-5.5314045,2.5465758,-2.9332643,297.4862060546875,2.8100266456604004,14.843791007995605
-6.138972,1.2937768,-2.4879103,296.3745422363281,3.265160322189331,14.462333679199219
-2.9398265,5.3459353,-3.638042,298.20526123046875,4.320573806762695,17.15765380859375
-2.797127,5.1935987,-3.8742328,298.20526123046875,4.320573806762695,17.15765380859375
-2.9398265,5.3459353,-3.638042,297.5011901855469,3.2360610961914062,14.637360572814941
-1.8822086,4.942791,-3.9341023,296.41461181640625,3.468015432357788,15.016809463500977
-2.4876883,4.3554506,-4.1694827,296.41461181640625,3.468015432357788,15.016809463500977
-1.8822086,4.942791,-3.9341023,296.5888671875,3.4821650981903076,14.879216194152832
-1.6770387,2.855943,-6.0842943,297.50286865234375,4.2569122314453125,16.695919036865234
1.2946266,0.48063678,-6.79809,297.50286865234375,4.2569122314453125,16.695919036865234
-1.6770387,2.855943,-6.0842943,296.55804443359375,3.7087109088897705,15.3197603225708
-1.1139706,1.4925689,-6.771534,295.5318908691406,3.6201894283294678,14.555715560913086
-2.547063,0.9050187,-6.5645375,295.5318908691406,3.6201894283294678,14.555715560913086
-1.1139706,1.4925689,-6.771534,295.84307861328125,3.6903858184814453,14.62343692779541
-2.0037184,1.3775889,-6.7425265,295.7911071777344,3.707473039627075,15.016666412353516
-3.297185,0.86333656,-6.200074,292.9136047363281,4.1343607902526855,15.272357940673828
-3.4350395,0.5916258,-6.1367607,295.97515869140625,3.9777681827545166,15.026820182800293
-5.4005003,-0.17097044,-4.7340493,294.65240478515625,4.0678510665893555,14.350322723388672
-5.576029,-0.7147617,-4.428248,294.65240478515625,4.0678510665893555,14.350322723388672
-5.4005003,-0.17097044,-4.7340493,295.02545166015625,3.9503631591796875,14.520719528198242
-6.5863495,-0.13987741,-2.4583926,289.5553283691406,2.7216708660125732,13.62812328338623
-6.0385375,-2.3688223,-2.4775164,289.5553283691406,2.7216708660125732,13.62812328338623
-6.5863495,-0.13987741,-2.4583926,287.1929626464844,2.6687824726104736,16.496620178222656
-5.6724133,-2.8676906,-2.4012442,287.13604736328125,4.768790245056152,17.0164852142334
-4.839195,4.535332,-2.749785,288.96099853515625,5.046335220336914,17.361862182617188
-5.4897904,2.85626,-3.100603,288.96099853515625,5.046335220336914,17.361862182617188
-4.839195,4.535332,-2.749785,291.1559753417969,4.9283270835876465,16.77531623840332
-5.8346314,-3.4665253,-0.48995265,290.0763244628906,4.798300743103027,16.149524688720703
-6.262158,-2.7469063,-0.53126264,290.0763244628906,4.798300743103027,16.149524688720703
-5.8346314,-3.4665253,-0.48995265,290.55914306640625,4.78718900680542,16.4674072265625
-5.249284,-4.453729,0.17135695,288.69970703125,4.095471382141113,14.99182415008545
-4.734181,-5.0793505,0.3924984,295.7818908691406,6.3294854164123535,12.857674598693848
-3.755492,-5.3256035,1.6143813,297.03131103515625,6.656079292297363,13.537816047668457
-4.119422,-5.177899,1.2954171,297.03131103515625,6.656079292297363,13.537816047668457
-3.755492,-5.3256035,1.6143813,294.48394775390625,7.180264949798584,13.729647636413574
-3.3495278,-5.502222,2.2472186,293.97357177734375,6.3644585609436035,12.723174095153809
-4.102361,5.0483227,-2.9271991,292.7909851074219,6.4311652183532715,14.650169372558594
-4.39288,4.9072113,-2.9443774,292.7909851074219,6.4311652183532715,14.650169372558594
-4.102361,5.0483227,-2.9271991,292.6131896972656,6.797129154205322,15.062344551086426
-3.944964,4.0516906,-4.2891483,294.8218688964844,6.622352123260498,15.701128959655762
-2.05091,6.5934324,-2.7462566,298.90216064453125,7.7298359870910645,14.92994499206543
-2.0634313,6.5371723,-2.953196,298.90216064453125,7.7298359870910645,14.92994499206543
-2.055363,6.5570984,-3.0868447,296.7157287597656,7.868895530700684,15.045886039733887
-2.3450794,6.23156,-3.3822174,296.7157287597656,7.868895530700684,15.045886039733887
-2.055363,6.5570984,-3.0868447,298.2103271484375,8.199590682983398,15.10234260559082
-0.984109,5.708562,-4.793386,297.3115234375,8.179693222045898,16.987918853759766
-0.85004157,6.783578,-3.3571672,297.3115234375,8.179693222045898,16.987918853759766
-0.984109,5.708562,-4.793386,297.333984375,8.644781112670898,16.043994903564453
-0.8527911,6.46078,-3.8282437,297.6640319824219,9.035131454467773,15.726749420166016
-0.012681277,6.608354,-3.606397,294.1525573730469,10.417848587036133,14.67448902130127
-2.6650748,6.9345202,-1.0914782,294.1525573730469,10.417848587036133,14.67448902130127
-0.012681277,6.608354,-3.606397,296.18292236328125,10.006766319274902,16.4422607421875
-2.5056875,6.951789,-0.9616122,294.8465576171875,10.189933776855469,15.25780963897705
-3.7761428,6.481364,-0.37067112,304.87640380859375,10.439557075500488,15.055819511413574
-3.3815274,6.5570383,-1.2104717,301.7425537109375,16.295255661010742,15.362900733947754
-0.87885654,5.854148,-4.481276,300.692626953125,19.86765480041504,15.87016487121582
-2.0509424,6.46215,-3.5013704,300.692626953125,19.86765480041504,15.87016487121582
-0.87885654,5.854148,-4.481276,299.3542175292969,18.43424415588379,15.57184886932373
-0.10365554,7.0340495,-2.7033057,317.7967834472656,23.391765594482422,18.22194480895996
-0.13144705,6.591967,-3.5572555,317.7967834472656,23.391765594482422,18.22194480895996
-0.10365554,7.0340495,-2.7033057,316.8720703125,23.803226470947266,16.980640411376953
0.4032024,3.2569242,-6.8611493,312.65521240234375,22.82108497619629,16.214557647705078
0.1827245,4.10839,-6.320982,312.65521240234375,22.82108497619629,16.214557647705078
-4.233417,6.111233,-1.3696502,313.1543273925781,23.08422088623047,16.633825302124023
-5.903165,4.6377306,1.0963478,313.1543273925781,23.08422088623047,16.633825302124023
-4.233417,6.111233,-1.3696502,310.345703125,21.113651275634766,15.392457008361816
-5.6143208,4.6344666,-1.724784,308.288330078125,20.53440284729004,15.509867668151855
-5.6377606,4.830258,-1.1633993,308.288330078125,20.53440284729004,15.509867668151855
-5.137141,4.998289,-1.5817865,309.8540954589844,25.50078010559082,16.91573715209961
-5.6143208,4.6344666,-1.724784,309.8540954589844,25.50078010559082,16.91573715209961
-5.137141,4.998289,-1.5817865,307.43231201171875,20.94617462158203,18.644203186035156
-6.3388386,3.91356,1.1668813,313.3741455078125,17.954389572143555,16.385669708251953
-6.33513,3.6120288,1.5909714,313.3741455078125,17.954389572143555,16.385669708251953
-6.3388386,3.91356,1.1668813,313.8542785644531,18.19564437866211,15.881070137023926
-4.709753,5.173147,-2.4721503,303.282958984375,22.821949005126953,16.45357894897461
-5.0121307,4.96105,-2.205159,303.282958984375,22.821949005126953,16.45357894897461
-4.709753,5.173147,-2.4721503,303.5871276855469,23.199277877807617,16.168638229370117
-5.459951,4.3826275,-2.884018,303.9349670410156,18.59246063232422,15.406866073608398
-5.3185735,4.3091254,2.48388,303.9349670410156,18.59246063232422,15.406866073608398
-5.459951,4.3826275,-2.884018,304.4619445800781,17.621044158935547,14.270960807800293
-4.602534,5.813528,1.2409316,304.2737731933594,17.957805633544922,15.708870887756348
-5.483056,4.845586,1.8725916,304.1351318359375,17.238399505615234,13.999502182006836
-5.5079646,4.380261,2.541856,304.1351318359375,17.238399505615234,13.999502182006836
-5.483056,4.845586,1.8725916,304.2793273925781,16.995752334594727,12.817111015319824
-4.6923485,5.5321693,2.1543508,302.8231506347656,17.57622528076172,15.097585678100586
-5.264575,4.3408813,-3.3048258,305.4747619628906,17.817277908325195,13.696305274963379
-5.857912,3.208943,-3.6793087,305.4747619628906,17.817277908325195,13.696305274963379
-5.264575,4.3408813,-3.3048258,304.76837158203125,17.90254020690918,13.897719383239746
-4.4593835,5.813852,0.011631136,303.5343017578125,18.26523780822754,14.143945693969727
-4.399285,5.624646,1.3898511,303.5343017578125,18.26523780822754,14.143945693969727
-4.4593835,5.813852,0.011631136,303.15325927734375,18.059062957763672,14.021746635437012
-1.5978711,6.6610193,3.0848548,301.2803649902344,19.501157760620117,14.886775016784668
-1.4177307,7.154472,2.050573,301.2803649902344,19.501157760620117,14.886775016784668
-1.5978711,6.6610193,3.0848548,301.0694885253906,20.186424255371094,14.447457313537598
-3.3276017,5.949318,3.185065,302.10565185546875,20.117876052856445,14.545392990112305
-3.780948,6.222231,2.1643713,302.10565185546875,20.117876052856445,14.545392990112305
-3.3276017,5.949318,3.185065,304.2829284667969,20.944164276123047,14.847752571105957
-3.7152417,6.430897,-1.0406431,302.5522766113281,21.09780502319336,14.9563627243042
-3.0981631,6.659161,-0.77136713,302.5522766113281,21.09780502319336,14.9563627243042
-3.7152417,6.430897,-1.0406431,301.52899169921875,22.050785064697266,14.259448051452637
-3.7042952,6.268191,-1.3886491,301.1545104980469,22.534494400024414,15.558512687683105
-3.7371855,5.644029,-2.951175,303.174560546875,14.322403907775879,16.011734008789062
1.7468114,7.201363,1.0286686,304.4333190917969,11.680896759033203,14.431867599487305
1.0426571,7.0229177,2.117654,304.4333190917969,11.680896759033203,14.431867599487305
1.0592034,7.2677274,1.3049728,304.8032531738281,16.580705642700195,16.406171798706055
1.382495,7.169612,1.2575704,311.0538635253906,15.415051460266113,17.19256019592285
-3.0417864,6.400502,2.1738183,301.7121887207031,20.39885711669922,15.929061889648438
-3.4627132,6.3957253,1.5027246,301.7121887207031,20.39885711669922,15.929061889648438
-3.0417864,6.400502,2.1738183,300.4780578613281,20.822797775268555,16.234718322753906
-3.9404893,6.1205764,0.43225384,302.1585693359375,20.30506706237793,16.49268913269043
-3.7904804,6.155177,1.1618962,302.1585693359375,20.30506706237793,16.49268913269043
-3.9404893,6.1205764,0.43225384,303.18756103515625,20.562471389770508,15.443641662597656
-1.8390259,7.153667,-0.17053556,304.52459716796875,20.439558029174805,16.898845672607422
-1.3656706,7.2315893,1.0637681,304.52459716796875,20.439558029174805,16.898845672607422
-1.8390259,7.153667,-0.17053556,306.09521484375,19.676496505737305,16.256031036376953
-1.7918189,7.128735,-0.25889114,337.1431579589844,26.362651824951172,22.317712783813477
-0.6618113,7.097741,-1.6411774,334.5041809082031,28.786420822143555,20.95575714111328
-1.3277913,7.0954533,1.1371566,334.5041809082031,28.786420822143555,20.95575714111328
-0.6618113,7.097741,-1.6411774,338.3712158203125,27.484355926513672,18.168960571289062
-2.4764295,6.6621246,1.3133881,365.28350830078125,29.243091583251953,26.91485595703125
-3.0039113,6.476282,1.1556168,369.2469787597656,38.306793212890625,29.494043350219727
-3.068778,6.560969,0.4654515,372.2665100097656,39.483158111572266,38.204124450683594
-3.1086912,6.44719,0.9949081,372.2665100097656,39.483158111572266,38.204124450683594
-3.068778,6.560969,0.4654515,373.07745361328125,40.25056076049805,36.06877517700195
-4.521135,5.483741,1.3354865,373.5482177734375,42.231815338134766,37.4615478515625
-4.383016,5.4188166,1.5177525,382.1557922363281,44.37992858886719,42.201622009277344
-4.330563,5.0569615,1.935615,404.67926025390625,35.70015335083008,48.128082275390625
-3.8967283,5.396809,1.8705283,404.67926025390625,35.70015335083008,48.128082275390625
-4.330563,5.0569615,1.935615,394.3390808105469,39.447994232177734,49.871944427490234
-4.319866,5.102218,1.753116,397.0240478515625,33.511329650878906,49.39429473876953
-5.224973,4.834582,-0.7213241,443.48779296875,12.22311019897461,84.45735168457031
-4.6198106,4.76383,2.335797,443.48779296875,12.22311019897461,84.45735168457031
-4.867299,4.6511183,2.6798728,432.2410888671875,9.485107421875,80.6494369506836
-5.1951194,4.2706246,2.7707415,432.2410888671875,9.485107421875,80.6494369506836
-4.867299,4.6511183,2.6798728,435.93756103515625,8.508333206176758,68.14136505126953
-4.1827383,5.3815327,2.6942985,432.576904296875,10.9350004196167,81.04877471923828
-4.235381,5.4469514,2.3361635,432.576904296875,10.9350004196167,81.04877471923828
-4.3163443,5.526204,2.2643538,434.85076904296875,8.28588581085205,78.80693817138672
-4.4982643,5.4061246,2.1287644,434.85076904296875,8.28588581085205,78.80693817138672
-4.3163443,5.526204,2.2643538,434.9954833984375,9.203849792480469,86.83914184570312
-2.4034111,6.7119145,1.9912437,438.5583190917969,9.930100440979004,86.10047149658203
-3.075554,6.5633583,1.6137148,438.5583190917969,9.930100440979004,86.10047149658203
-2.4034111,6.7119145,1.9912437,440.57421875,7.729503154754639,74.51036834716797
-3.512108,6.315394,1.4547201,437.8318786621094,8.749486923217773,78.75831604003906
-3.791736,6.0058465,1.5662823,437.8318786621094,8.749486923217773,78.75831604003906
-4.0211434,5.878394,1.7977682,439.29498291015625,8.233551025390625,75.68778228759766
-4.181208,5.6208305,2.1622312,435.2885437011719,9.119413375854492,84.59292602539062
-4.601507,5.04445,2.3114724,435.2885437011719,9.119413375854492,84.59292602539062
-4.001239,5.9025283,1.4901398,438.57135009765625,8.597455978393555,79.23043060302734
-4.181208,5.6208305,2.1622312,438.57135009765625,8.597455978393555,79.23043060302734
-4.001239,5.9025283,1.4901398,435.18353271484375,8.51119327545166,87.97940063476562
-0.14972675,7.287943,-0.4252433,430.6476135253906,7.090566635131836,69.58806610107422
-2.9083204,6.6949196,0.6142261,430.6476135253906,7.090566635131836,69.58806610107422
-0.14972675,7.287943,-0.4252433,429.5380859375,8.346269607543945,79.45608520507812
-0.85569304,7.233241,0.0020240867,429.71697998046875,7.9362311363220215,77.43153381347656
-0.06950399,7.29433,-0.7688559,429.71697998046875,7.9362311363220215,77.43153381347656
-0.85569304,7.233241,0.0020240867,435.8294982910156,7.59019136428833,75.38407897949219
-1.597062,7.1276684,0.015615038,440.1401672363281,11.58166217803955,89.43414306640625
-3.5886245,6.2291093,0.56082684,426.5494384765625,13.30251407623291,91.69823455810547
-3.4477277,6.1814017,1.2098333,426.5494384765625,13.30251407623291,91.69823455810547
-4.2445426,6.0170565,0.1568927,436.36419677734375,11.693099975585938,86.71421813964844
-1.1256272,7.321019,0.15025896,433.1325378417969,16.92936134338379,nan
-1.2297298,7.2407117,0.32971412,433.1325378417969,16.92936134338379,nan
-1.1256272,7.321019,0.15025896,440.1662292480469,9.661844253540039,nan
-2.164611,6.9180975,0.63576084,459.2413024902344,10.024313926696777,nan
-2.5450199,6.735729,1.0511352,422.7854309082031,11.177314758300781,94.22637939453125
-0.529977,7.2349916,0.65150434,422.88494873046875,8.573423385620117,84.5230941772461
-3.2772934,6.4547105,1.4608085,425.62933349609375,8.942752838134766,81.0075912475586
2.7459857,6.67043,0.8680076,389.7076110839844,7.1736860275268555,69.81672668457031
1.5852757,6.4715657,2.8959,434.99176025390625,8.15968132019043,64.11122131347656
-4.0455933,6.077122,-0.045016892,452.8036804199219,11.361337661743164,84.23723602294922
-3.9549441,6.1226273,1.0640548,452.8036804199219,11.361337661743164,84.23723602294922
-4.0455933,6.077122,-0.045016892,442.5946960449219,10.03591251373291,75.49822235107422
-4.758411,5.504284,0.50301397,454.6687927246094,13.009461402893066,81.4333267211914
-4.1985745,5.926631,0.09917997,450.2276611328125,12.675244331359863,73.47489166259766
-1.3186228,7.1837187,0.96157867,459.6807861328125,12.474498748779297,nan
-4.927673,3.2759001,4.2116103,459.6807861328125,12.474498748779297,nan
-4.079037,6.0198917,-0.025301127,442.85797119140625,10.81609058380127,77.76373291015625
-4.241963,5.8471174,0.19705662,442.85797119140625,10.81609058380127,77.76373291015625
-4.079037,6.0198917,-0.025301127,448.5982360839844,10.389091491699219,80.97341918945312
-4.1490126,6.0508966,0.24514404,453.94085693359375,7.39083194732666,66.55754089355469
-5.047095,5.299713,0.6932602,493.8979187011719,5.497395992279053,67.83099365234375
-4.480491,5.4366403,-1.664825,520.0829467773438,2.7592878341674805,nan
-4.746138,5.2357345,-1.6289341,520.0829467773438,2.7592878341674805,nan
-4.480491,5.4366403,-1.664825,524.81787109375,2.5090956687927246,nan
-5.21012,5.0322986,0.079404496,512.57861328125,2.497587203979492,47.27294921875
-4.7690973,5.2501984,1.5232084,513.330322265625,2.0671000480651855,39.486209869384766
-4.774918,5.2364097,0.86905414,513.330322265625,2.0671000480651855,39.486209869384766
-4.7690973,5.2501984,1.5232084,516.781005859375,2.1513636112213135,39.85637283325195
-4.772926,5.2088003,-0.8813871,512.5484619140625,2.080423593521118,38.72743606567383
-4.2350197,5.535073,-1.8880829,452.2784118652344,3.425442934036255,35.647064208984375
-4.6677814,5.586203,-0.20052432,447.8272705078125,3.2242889404296875,nan
-3.8606744,5.915165,1.2058849,452.37188720703125,3.359877109527588,30.303264617919922
-3.24431,6.1684294,-0.8562866,433.22735595703125,4.160648822784424,32.472496032714844
-1.8576417,6.607966,1.35655,433.22735595703125,4.160648822784424,32.472496032714844
-3.24431,6.1684294,-0.8562866,430.0926513671875,3.9976561069488525,33.57258987426758
-2.759036,6.313222,-0.5697671,442.8707580566406,4.105074405670166,30.211761474609375
-2.966903,6.298566,-0.90400803,442.8707580566406,4.105074405670166,30.211761474609375
-2.759036,6.313222,-0.5697671,440.7550354003906,3.9595251083374023,30.979820251464844
-2.2787013,6.5120664,-0.92285585,448.4896545410156,4.176397323608398,31.55508041381836
-3.0862668,6.251453,-1.6053088,458.4375305175781,4.253243446350098,32.358238220214844
-3.3019176,5.7686687,-2.4055607,458.4375305175781,4.253243446350098,32.358238220214844
-3.0862668,6.251453,-1.6053088,456.4529113769531,4.3693976402282715,32.29035949707031
-3.4131997,5.9807243,-1.9687022,453.2351989746094,4.944260597229004,34.30236053466797
-3.4400606,5.9495654,-1.6521212,454.6547546386719,5.143537521362305,33.94603729248047
-3.146905,6.3028274,-1.5436981,450.225830078125,6.667603969573975,39.7152214050293
-3.8504806,5.9297037,-1.4285364,450.225830078125,6.667603969573975,39.7152214050293
-3.146905,6.3028274,-1.5436981,450.4534912109375,6.351714611053467,37.06187438964844
-2.7095428,3.2138362,-5.219181,451.2507629394531,6.738580703735352,36.8736457824707
-2.7929752,0.98052293,-5.8673987,451.2507629394531,6.738580703735352,36.8736457824707
-2.7095428,3.2138362,-5.219181,452.8702392578125,6.32130765914917,35.67890930175781
-3.1764534,-0.056669,-5.8249574,454.0011901855469,6.140995979309082,34.589717864990234
-3.9436688,3.7046459,-4.33149,453.8981628417969,6.497176170349121,35.15061950683594
-4.592027,2.5766249,-4.44746,453.8981628417969,6.497176170349121,35.15061950683594
-3.9436688,3.7046459,-4.33149,453.4095764160156,6.4699907302856445,34.94984436035156
-4.2671466,5.2710342,-1.4382641,453.4718322753906,6.046619892120361,34.12842559814453
-3.2318072,5.856305,0.5898144,453.4718322753906,6.046619892120361,34.12842559814453
-4.2671466,5.2710342,-1.4382641,452.98004150390625,6.255965709686279,36.812320709228516
-1.6955926,5.1533246,-4.5846024,448.6478576660156,7.166694641113281,38.66028594970703
-0.54665506,5.3954434,-4.377993,448.6478576660156,7.166694641113281,38.66028594970703
-1.6955926,5.1533246,-4.5846024,455.2664794921875,5.813906192779541,35.772804260253906
-1.8997892,6.343814,-1.169521,453.30059814453125,6.377335071563721,39.068504333496094
-2.5032547,6.102329,-0.119727865,453.30059814453125,6.377335071563721,39.068504333496094
-1.8997892,6.343814,-1.169521,455.8485107421875,6.336050510406494,33.04875183105469
-2.867683,6.031933,-0.16159543,459.094482421875,6.36004114151001,33.977813720703125
-3.8212688,5.331264,-1.8253039,459.4546203613281,6.269598960876465,32.76908874511719
-0.7563169,6.8142004,-0.69293547,459.4546203613281,6.269598960876465,32.76908874511719
-3.8212688,5.331264,-1.8253039,459.8499450683594,6.307489395141602,32.97072219848633
-2.3331614,6.2955,-0.6801297,450.126953125,5.730736255645752,34.51559829711914
0.6292234,6.815704,-0.47283432,435.220947265625,6.490420341491699,27.2915096282959
0.65595067,6.6789837,-0.16060987,436.5426025390625,8.631343841552734,30.02147102355957
-0.5050426,6.840298,-1.4755847,430.0647277832031,6.901631832122803,34.01980972290039
0.5300783,6.6902204,-1.0599164,430.0647277832031,6.901631832122803,34.01980972290039
-0.5050426,6.840298,-1.4755847,424.95703125,6.782694339752197,32.77973175048828
-2.7756202,6.1105194,-0.8815843,426.0193786621094,5.291006088256836,28.924367904663086
-2.3714962,6.170656,-1.3718514,426.0193786621094,5.291006088256836,28.924367904663086
-2.7756202,6.1105194,-0.8815843,428.5930480957031,5.762045860290527,30.591157913208008
-2.8157783,4.3329244,-4.101579,425.4135437011719,5.374691009521484,28.394187927246094
-2.9965065,5.9183598,-1.6206125,425.4135437011719,5.374691009521484,28.394187927246094
-4.1797304,4.767994,-3.3435943,426.3210144042969,5.787228584289551,28.866533279418945
-3.8004613,4.575825,-3.8124387,426.3210144042969,5.787228584289551,28.866533279418945
-4.1797304,4.767994,-3.3435943,428.5559387207031,5.954145908355713,29.350465774536133
-5.2337403,5.117796,0.7533733,423.2279052734375,5.7311601638793945,28.813901901245117
-4.741257,5.287977,1.8943096,423.2279052734375,5.7311601638793945,28.813901901245117
-5.2337403,5.117796,0.7533733,426.7237854003906,5.90336275100708,31.056774139404297
-3.653083,4.4416695,4.1048803,421.5189208984375,5.554022789001465,30.902769088745117
-3.6972442,3.647192,4.57517,421.5189208984375,5.554022789001465,30.902769088745117
-3.653083,4.4416695,4.1048803,417.9072570800781,5.79081916809082,29.960947036743164
-3.8216481,3.846881,4.41357,413.3833312988281,5.140036106109619,28.660051345825195
-4.0387516,5.3230414,1.3352559,416.0894470214844,5.175589561462402,33.0147705078125
-4.02079,5.5729284,0.6229574,416.0894470214844,5.175589561462402,33.0147705078125
-4.0387516,5.3230414,1.3352559,415.56365966796875,5.332066535949707,34.29632568359375
-5.6538186,3.8219748,1.3515843,411.92266845703125,3.3130874633789062,36.596473693847656
-5.7390833,3.7548633,0.7254898,411.92266845703125,3.3130874633789062,36.596473693847656
-5.6538186,3.8219748,1.3515843,426.0284423828125,3.08363938331604,39.8549919128418
-6.2176824,1.396202,2.7418325,443.0679626464844,3.297938823699951,40.162227630615234
-6.1471777,2.4152882,2.2799695,443.0679626464844,3.297938823699951,40.162227630615234
-6.2176824,1.396202,2.7418325,443.833251953125,3.2081360816955566,39.563697814941406
-5.987681,3.236348,2.1011665,450.1855163574219,3.117975950241089,39.21509552001953
-5.7681837,1.9743868,2.4590228,436.46136474609375,2.921801805496216,38.47401428222656
-6.1321354,0.8537881,2.4726648,436.46136474609375,2.921801805496216,38.47401428222656
-5.7681837,1.9743868,2.4590228,433.5500793457031,2.9764344692230225,38.482513427734375
-5.5038514,3.7090802,2.4000592,442.1885986328125,2.4480295181274414,37.900901794433594
-5.2682242,4.112438,2.1240494,442.1885986328125,2.4480295181274414,37.900901794433594
-5.5038514,3.7090802,2.4000592,440.8445129394531,2.7047932147979736,39.64712905883789
-5.033833,5.0222306,0.68306077,441.849609375,2.5904734134674072,39.02064514160156
-4.6030073,5.3321424,0.28750536,441.849609375,2.5904734134674072,39.02064514160156
